family	number of analyses	relative abundance (mean)	relative abundance (median)	relative abundance (75th percentile)	relative abundance (90th percentile)	relative abundance (min)	relative abundance (max)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (n)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (mean)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (median)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (75th percentile)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (90th percentile)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (min)	4.1.taxonomy.Spearman_rank_correlation.order.only_actual_rank.txt (max)
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Betaproteobacteria;order.NA.beta_proteobacterium_WWH132;family.NA.beta_proteobacterium_WWH132	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.NA.alpha_proteobacterium_9IX/A01/152;family.NA.alpha_proteobacterium_9IX/A01/152	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.denitrifying_bacterium_enrichment_culture_clone_NOA_1_F7;phylum.NA.denitrifying_bacterium_enrichment_culture_clone_NOA_1_F7;class.NA.denitrifying_bacterium_enrichment_culture_clone_NOA_1_F7;order.NA.denitrifying_bacterium_enrichment_culture_clone_NOA_1_F7;family.NA.denitrifying_bacterium_enrichment_culture_clone_NOA_1_F7	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.alkaliphilic_bacterium_Su22;phylum.NA.alkaliphilic_bacterium_Su22;class.NA.alkaliphilic_bacterium_Su22;order.NA.alkaliphilic_bacterium_Su22;family.NA.alkaliphilic_bacterium_Su22	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Actinobacteria;phylum.Actinobacteria;class.Actinobacteria;order.NA.actinobacterium_CH9;family.NA.actinobacterium_CH9	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_NLAE-zl-G127;phylum.NA.bacterium_NLAE-zl-G127;class.NA.bacterium_NLAE-zl-G127;order.NA.bacterium_NLAE-zl-G127;family.NA.bacterium_NLAE-zl-G127	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_NLAE-zl-G8;phylum.NA.bacterium_NLAE-zl-G8;class.NA.bacterium_NLAE-zl-G8;order.NA.bacterium_NLAE-zl-G8;family.NA.bacterium_NLAE-zl-G8	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_K2-53B;phylum.NA.bacterium_K2-53B;class.NA.bacterium_K2-53B;order.NA.bacterium_K2-53B;family.NA.bacterium_K2-53B	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.marine_bacterium_J20-17;phylum.NA.marine_bacterium_J20-17;class.NA.marine_bacterium_J20-17;order.NA.marine_bacterium_J20-17;family.NA.marine_bacterium_J20-17	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_enrichment_culture_clone_AOM-SR-B19;phylum.NA.bacterium_enrichment_culture_clone_AOM-SR-B19;class.NA.bacterium_enrichment_culture_clone_AOM-SR-B19;order.NA.bacterium_enrichment_culture_clone_AOM-SR-B19;family.NA.bacterium_enrichment_culture_clone_AOM-SR-B19	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.NA.Bacteroidetes_bacterium_GMD16C04;order.NA.Bacteroidetes_bacterium_GMD16C04;family.NA.Bacteroidetes_bacterium_GMD16C04	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Acidobacteria;phylum.Acidobacteria;class.NA.Acidobacteria_bacterium_WX25;order.NA.Acidobacteria_bacterium_WX25;family.NA.Acidobacteria_bacterium_WX25	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Betaproteobacteria;order.NA.beta_proteobacterium_LWH1;family.NA.beta_proteobacterium_LWH1	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_NLAE-zl-H395;phylum.NA.bacterium_NLAE-zl-H395;class.NA.bacterium_NLAE-zl-H395;order.NA.bacterium_NLAE-zl-H395;family.NA.bacterium_NLAE-zl-H395	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_NLAE-zl-H381;phylum.NA.bacterium_NLAE-zl-H381;class.NA.bacterium_NLAE-zl-H381;order.NA.bacterium_NLAE-zl-H381;family.NA.bacterium_NLAE-zl-H381	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.Flavobacteriia;order.Flavobacteriales;family.NA.Flavobacteriales_bacterium_WF3A3	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_A13;phylum.NA.bacterium_A13;class.NA.bacterium_A13;order.NA.bacterium_A13;family.NA.bacterium_A13	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_NLAE-zl-G457;phylum.NA.bacterium_NLAE-zl-G457;class.NA.bacterium_NLAE-zl-G457;order.NA.bacterium_NLAE-zl-G457;family.NA.bacterium_NLAE-zl-G457	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_WH3-11;phylum.NA.bacterium_WH3-11;class.NA.bacterium_WH3-11;order.NA.bacterium_WH3-11;family.NA.bacterium_WH3-11	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.NA.Bacteriodetes_bacterium_enrichment_culture_clone_AP-FeEnrich6;order.NA.Bacteriodetes_bacterium_enrichment_culture_clone_AP-FeEnrich6;family.NA.Bacteriodetes_bacterium_enrichment_culture_clone_AP-FeEnrich6	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_NLAE-zl-G53;phylum.NA.bacterium_NLAE-zl-G53;class.NA.bacterium_NLAE-zl-G53;order.NA.bacterium_NLAE-zl-G53;family.NA.bacterium_NLAE-zl-G53	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Candidatus_Levybacteria;phylum.Candidatus_Levybacteria;class.NA.Candidatus_Levybacteria_bacterium_RIFCSPHIGHO2_01_FULL_36_15;order.NA.Candidatus_Levybacteria_bacterium_RIFCSPHIGHO2_01_FULL_36_15;family.NA.Candidatus_Levybacteria_bacterium_RIFCSPHIGHO2_01_FULL_36_15	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Candidatus_Levybacteria;phylum.Candidatus_Levybacteria;class.NA.Candidatus_Levybacteria_bacterium_RIFCSPLOWO2_01_FULL_36_10;order.NA.Candidatus_Levybacteria_bacterium_RIFCSPLOWO2_01_FULL_36_10;family.NA.Candidatus_Levybacteria_bacterium_RIFCSPLOWO2_01_FULL_36_10	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Candidatus_Roizmanbacteria;phylum.Candidatus_Roizmanbacteria;class.NA.Candidatus_Roizmanbacteria_bacterium_RIFCSPLOWO2_02_FULL_36_11;order.NA.Candidatus_Roizmanbacteria_bacterium_RIFCSPLOWO2_02_FULL_36_11;family.NA.Candidatus_Roizmanbacteria_bacterium_RIFCSPLOWO2_02_FULL_36_11	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Gammaproteobacteria;order.NA.Stilbonema_sp._associated_bacterium_1;family.NA.Stilbonema_sp._associated_bacterium_1	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.NA.Firmicutes_bacterium_enrichment_culture_clone_VNABa03;order.NA.Firmicutes_bacterium_enrichment_culture_clone_VNABa03;family.NA.Firmicutes_bacterium_enrichment_culture_clone_VNABa03	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.marine_bacterium_VA015;phylum.NA.marine_bacterium_VA015;class.NA.marine_bacterium_VA015;order.NA.marine_bacterium_VA015;family.NA.marine_bacterium_VA015	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Actinobacteria;phylum.Actinobacteria;class.Actinobacteria;order.Micrococcales;family.NA.Micrococcineae_bacterium_C5-1	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_5as;phylum.NA.bacterium_5as;class.NA.bacterium_5as;order.NA.bacterium_5as;family.NA.bacterium_5as	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_6RO2;phylum.NA.bacterium_6RO2;class.NA.bacterium_6RO2;order.NA.bacterium_6RO2;family.NA.bacterium_6RO2	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.human_oral_bacterium_AC60;phylum.NA.human_oral_bacterium_AC60;class.NA.human_oral_bacterium_AC60;order.NA.human_oral_bacterium_AC60;family.NA.human_oral_bacterium_AC60	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Gram-positive_iron-oxidizing_acidophile_CH2;phylum.NA.Gram-positive_iron-oxidizing_acidophile_CH2;class.NA.Gram-positive_iron-oxidizing_acidophile_CH2;order.NA.Gram-positive_iron-oxidizing_acidophile_CH2;family.NA.Gram-positive_iron-oxidizing_acidophile_CH2	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_endosymbiont_of_Ischnodemus_sabuleti;phylum.NA.bacterium_endosymbiont_of_Ischnodemus_sabuleti;class.NA.bacterium_endosymbiont_of_Ischnodemus_sabuleti;order.NA.bacterium_endosymbiont_of_Ischnodemus_sabuleti;family.NA.bacterium_endosymbiont_of_Ischnodemus_sabuleti	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.endosymbiont_of_Acanthamoeba_sp.;phylum.NA.endosymbiont_of_Acanthamoeba_sp.;class.NA.endosymbiont_of_Acanthamoeba_sp.;order.NA.endosymbiont_of_Acanthamoeba_sp.;family.NA.endosymbiont_of_Acanthamoeba_sp.	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Chlorobi;phylum.Chlorobi;class.NA.Chlorobi_bacterium_canine_oral_taxon_312;order.NA.Chlorobi_bacterium_canine_oral_taxon_312;family.NA.Chlorobi_bacterium_canine_oral_taxon_312	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.Bacteroidia;order.Bacteroidales;family.NA.Bacteroidales_genomosp._P7_oral_clone_MB3_P19	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_XPD3002;phylum.NA.bacterium_XPD3002;class.NA.bacterium_XPD3002;order.NA.bacterium_XPD3002;family.NA.bacterium_XPD3002	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.Bacteroidia;order.Bacteroidales;family.NA.Bacteroidales_bacterium_P13	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.rumen_bacterium_R-15;phylum.NA.rumen_bacterium_R-15;class.NA.rumen_bacterium_R-15;order.NA.rumen_bacterium_R-15;family.NA.rumen_bacterium_R-15	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_NLAE-zl-H293;phylum.NA.bacterium_NLAE-zl-H293;class.NA.bacterium_NLAE-zl-H293;order.NA.bacterium_NLAE-zl-H293;family.NA.bacterium_NLAE-zl-H293	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_NLAE-zl-G377;phylum.NA.bacterium_NLAE-zl-G377;class.NA.bacterium_NLAE-zl-G377;order.NA.bacterium_NLAE-zl-G377;family.NA.bacterium_NLAE-zl-G377	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.NA.Bacteroidetes_bacterium_GWC1_47_7;order.NA.Bacteroidetes_bacterium_GWC1_47_7;family.NA.Bacteroidetes_bacterium_GWC1_47_7	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.NA.alpha_proteobacterium_4NR53;family.NA.alpha_proteobacterium_4NR53	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Tenericutes;phylum.Tenericutes;class.Mollicutes;order.Acholeplasmatales;family.NA.Acholeplasmatales_bacterium_feline_oral_taxon_303	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_SL3.16;phylum.NA.bacterium_SL3.16;class.NA.bacterium_SL3.16;order.NA.bacterium_SL3.16;family.NA.bacterium_SL3.16	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.iron-reducing_bacterium_enrichment_culture_clone_HN-HFO16;phylum.NA.iron-reducing_bacterium_enrichment_culture_clone_HN-HFO16;class.NA.iron-reducing_bacterium_enrichment_culture_clone_HN-HFO16;order.NA.iron-reducing_bacterium_enrichment_culture_clone_HN-HFO16;family.NA.iron-reducing_bacterium_enrichment_culture_clone_HN-HFO16	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Acidobacteria;phylum.Acidobacteria;class.NA.Acidobacteria_bacterium_WX72;order.NA.Acidobacteria_bacterium_WX72;family.NA.Acidobacteria_bacterium_WX72	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_L200B.634;phylum.NA.bacterium_L200B.634;class.NA.bacterium_L200B.634;order.NA.bacterium_L200B.634;family.NA.bacterium_L200B.634	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_NC3008;phylum.NA.bacterium_NC3008;class.NA.bacterium_NC3008;order.NA.bacterium_NC3008;family.NA.bacterium_NC3008	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.Flavobacteriia;order.Flavobacteriales;family.NA.Flavobacteriales_bacterium_GUDS1182	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Candidatus_Moranbacteria;phylum.Candidatus_Moranbacteria;class.NA.Candidatus_Moranbacteria_bacterium_RIFCSPHIGHO2_02_FULL_40_12b;order.NA.Candidatus_Moranbacteria_bacterium_RIFCSPHIGHO2_02_FULL_40_12b;family.NA.Candidatus_Moranbacteria_bacterium_RIFCSPHIGHO2_02_FULL_40_12b	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Actinobacteria;phylum.Actinobacteria;class.Actinobacteria;order.NA.actinobacterium_645283;family.NA.actinobacterium_645283	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.NA.Bacteroidetes_bacterium_MWH-CFBk5;order.NA.Bacteroidetes_bacterium_MWH-CFBk5;family.NA.Bacteroidetes_bacterium_MWH-CFBk5	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.mucus_bacterium_70;phylum.NA.mucus_bacterium_70;class.NA.mucus_bacterium_70;order.NA.mucus_bacterium_70;family.NA.mucus_bacterium_70	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.NA.alpha_proteobacterium_SF33;family.NA.alpha_proteobacterium_SF33	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_KR_2001/7_5;phylum.NA.bacterium_KR_2001/7_5;class.NA.bacterium_KR_2001/7_5;order.NA.bacterium_KR_2001/7_5;family.NA.bacterium_KR_2001/7_5	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.uncultivated_soil_bacterium_clone_C105;phylum.NA.uncultivated_soil_bacterium_clone_C105;class.NA.uncultivated_soil_bacterium_clone_C105;order.NA.uncultivated_soil_bacterium_clone_C105;family.NA.uncultivated_soil_bacterium_clone_C105	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Bacteroidetes;phylum.Bacteroidetes;class.NA.Tuber_borchii_symbiont_b-17BO;order.NA.Tuber_borchii_symbiont_b-17BO;family.NA.Tuber_borchii_symbiont_b-17BO	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.iron-reducing_bacterium_enrichment_culture_clone_FeC_1_E6;phylum.NA.iron-reducing_bacterium_enrichment_culture_clone_FeC_1_E6;class.NA.iron-reducing_bacterium_enrichment_culture_clone_FeC_1_E6;order.NA.iron-reducing_bacterium_enrichment_culture_clone_FeC_1_E6;family.NA.iron-reducing_bacterium_enrichment_culture_clone_FeC_1_E6	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_enrichment_culture_clone_EB24.11;phylum.NA.bacterium_enrichment_culture_clone_EB24.11;class.NA.bacterium_enrichment_culture_clone_EB24.11;order.NA.bacterium_enrichment_culture_clone_EB24.11;family.NA.bacterium_enrichment_culture_clone_EB24.11	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_YC-ZSS-LKJ22;phylum.NA.bacterium_YC-ZSS-LKJ22;class.NA.bacterium_YC-ZSS-LKJ22;order.NA.bacterium_YC-ZSS-LKJ22;family.NA.bacterium_YC-ZSS-LKJ22	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Parcubacteria_group_bacterium_GW2011_GWA2_47_26;phylum.NA.Parcubacteria_group_bacterium_GW2011_GWA2_47_26;class.NA.Parcubacteria_group_bacterium_GW2011_GWA2_47_26;order.NA.Parcubacteria_group_bacterium_GW2011_GWA2_47_26;family.NA.Parcubacteria_group_bacterium_GW2011_GWA2_47_26	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Candidatus_Woesebacteria;phylum.Candidatus_Woesebacteria;class.NA.Candidatus_Woesebacteria_bacterium_RIFCSPHIGHO2_01_FULL_39_28;order.NA.Candidatus_Woesebacteria_bacterium_RIFCSPHIGHO2_01_FULL_39_28;family.NA.Candidatus_Woesebacteria_bacterium_RIFCSPHIGHO2_01_FULL_39_28	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.NA.Firmicutes_bacterium_Mad1;order.NA.Firmicutes_bacterium_Mad1;family.NA.Firmicutes_bacterium_Mad1	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_DG976;phylum.NA.bacterium_DG976;class.NA.bacterium_DG976;order.NA.bacterium_DG976;family.NA.bacterium_DG976	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.NA.alpha_proteobacterium_SED16;family.NA.alpha_proteobacterium_SED16	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Gammaproteobacteria;order.NA.gamma_proteobacterium_TT-Y;family.NA.gamma_proteobacterium_TT-Y	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_NLAE-zl-H419;phylum.NA.bacterium_NLAE-zl-H419;class.NA.bacterium_NLAE-zl-H419;order.NA.bacterium_NLAE-zl-H419;family.NA.bacterium_NLAE-zl-H419	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_RA2083;phylum.NA.bacterium_RA2083;class.NA.bacterium_RA2083;order.NA.bacterium_RA2083;family.NA.bacterium_RA2083	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_NLAE-zl-H449;phylum.NA.bacterium_NLAE-zl-H449;class.NA.bacterium_NLAE-zl-H449;order.NA.bacterium_NLAE-zl-H449;family.NA.bacterium_NLAE-zl-H449	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Betaproteobacteria;order.Nitrosomonadales;family.NA.Methylophilales_bacterium_HTCC2181	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_072832;phylum.NA.bacterium_072832;class.NA.bacterium_072832;order.NA.bacterium_072832;family.NA.bacterium_072832	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.NA.low_G+C_Gram-positive_bacterium_HTA454;order.NA.low_G+C_Gram-positive_bacterium_HTA454;family.NA.low_G+C_Gram-positive_bacterium_HTA454	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Firmicutes;phylum.Firmicutes;class.Bacilli;order.Bacillales;family.NA.Bacillales_bacterium_Bac387	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.iron-reducing_bacterium_enrichment_culture_clone_FEA_2_D4;phylum.NA.iron-reducing_bacterium_enrichment_culture_clone_FEA_2_D4;class.NA.iron-reducing_bacterium_enrichment_culture_clone_FEA_2_D4;order.NA.iron-reducing_bacterium_enrichment_culture_clone_FEA_2_D4;family.NA.iron-reducing_bacterium_enrichment_culture_clone_FEA_2_D4	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.nitrifying_bacterium_enrichment_culture;phylum.NA.nitrifying_bacterium_enrichment_culture;class.NA.nitrifying_bacterium_enrichment_culture;order.NA.nitrifying_bacterium_enrichment_culture;family.NA.nitrifying_bacterium_enrichment_culture	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.NA.Subaequorebacter;family.NA.Subaequorebacter	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Proteobacteria;phylum.Proteobacteria;class.Alphaproteobacteria;order.NA.alpha_proteobacterium_LM-4;family.NA.alpha_proteobacterium_LM-4	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.rape_rhizosphere_bacterium_cse003;phylum.NA.rape_rhizosphere_bacterium_cse003;class.NA.rape_rhizosphere_bacterium_cse003;order.NA.rape_rhizosphere_bacterium_cse003;family.NA.rape_rhizosphere_bacterium_cse003	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.marine_bacterium_DPT1.3;phylum.NA.marine_bacterium_DPT1.3;class.NA.marine_bacterium_DPT1.3;order.NA.marine_bacterium_DPT1.3;family.NA.marine_bacterium_DPT1.3	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Acidobacteria;phylum.Acidobacteria;class.NA.Acidobacteria_bacterium_LX128;order.NA.Acidobacteria_bacterium_LX128;family.NA.Acidobacteria_bacterium_LX128	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Candidatus_Jorgensenbacteria;phylum.Candidatus_Jorgensenbacteria;class.NA.Candidatus_Jorgensenbacteria_bacterium_GW2011_GWA2_45_9;order.NA.Candidatus_Jorgensenbacteria_bacterium_GW2011_GWA2_45_9;family.NA.Candidatus_Jorgensenbacteria_bacterium_GW2011_GWA2_45_9	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.Antarctic_bacterium_FI_8-5;phylum.NA.Antarctic_bacterium_FI_8-5;class.NA.Antarctic_bacterium_FI_8-5;order.NA.Antarctic_bacterium_FI_8-5;family.NA.Antarctic_bacterium_FI_8-5	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
super kingdom.Bacteria;kingdom.NA.bacterium_OIMK3;phylum.NA.bacterium_OIMK3;class.NA.bacterium_OIMK3;order.NA.bacterium_OIMK3;family.NA.bacterium_OIMK3	0	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan
